image_name,camera,captured_at,source_path,selected_path,size_bytes
belen_titan_07_2026-03-23_105057.jpg,07,2026-03-23 10:50:57,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_105057.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_105057.jpg,956034
belen_titan_08_2026-03-23_105102.jpg,08,2026-03-23 10:51:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_105102.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_105102.jpg,1071872
belen_titan_01_2026-03-23_111032.jpg,01,2026-03-23 11:10:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_111032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_111032.jpg,456425
belen_titan_03_2026-03-23_111036.jpg,03,2026-03-23 11:10:36,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_111036.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_111036.jpg,1049703
belen_titan_04_2026-03-23_111041.jpg,04,2026-03-23 11:10:41,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_111041.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_111041.jpg,1012842
belen_titan_05_2026-03-23_111046.jpg,05,2026-03-23 11:10:46,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_111046.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_111046.jpg,1175631
belen_titan_06_2026-03-23_111052.jpg,06,2026-03-23 11:10:52,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_111052.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_111052.jpg,879827
belen_titan_07_2026-03-23_111057.jpg,07,2026-03-23 11:10:57,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_111057.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_111057.jpg,964441
belen_titan_08_2026-03-23_111104.jpg,08,2026-03-23 11:11:04,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_111104.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_111104.jpg,989224
belen_titan_01_2026-03-23_113032.jpg,01,2026-03-23 11:30:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_113032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_113032.jpg,403909
belen_titan_03_2026-03-23_113102.jpg,03,2026-03-23 11:31:02,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_113102.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_113102.jpg,920119
belen_titan_04_2026-03-23_113133.jpg,04,2026-03-23 11:31:33,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_113133.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_113133.jpg,847842
belen_titan_05_2026-03-23_113137.jpg,05,2026-03-23 11:31:37,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_113137.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_113137.jpg,1089143
belen_titan_06_2026-03-23_113143.jpg,06,2026-03-23 11:31:43,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_113143.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_113143.jpg,961180
belen_titan_07_2026-03-23_113243.jpg,07,2026-03-23 11:32:43,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_07_2026-03-23_113243.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_07_2026-03-23_113243.jpg,973770
belen_titan_08_2026-03-23_113249.jpg,08,2026-03-23 11:32:49,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_08_2026-03-23_113249.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_08_2026-03-23_113249.jpg,738613
belen_titan_01_2026-03-23_115032.jpg,01,2026-03-23 11:50:32,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_01_2026-03-23_115032.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_01_2026-03-23_115032.jpg,411015
belen_titan_03_2026-03-23_115037.jpg,03,2026-03-23 11:50:37,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_03_2026-03-23_115037.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_03_2026-03-23_115037.jpg,947839
belen_titan_04_2026-03-23_115041.jpg,04,2026-03-23 11:50:41,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_04_2026-03-23_115041.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_04_2026-03-23_115041.jpg,968510
belen_titan_05_2026-03-23_115046.jpg,05,2026-03-23 11:50:46,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_05_2026-03-23_115046.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_05_2026-03-23_115046.jpg,1016882
belen_titan_06_2026-03-23_115052.jpg,06,2026-03-23 11:50:52,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-23\belen_titan_06_2026-03-23_115052.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_colab_20260408\selected_images\belen_titan_06_2026-03-23_115052.jpg,812590
