image_name,camera,captured_at,source_path,selected_path,size_bytes
belen_titan_03_2026-03-18_132123.jpg,03,2026-03-18 13:21:23,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_132123.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_132123.jpg,708563
belen_titan_04_2026-03-18_132128.jpg,04,2026-03-18 13:21:28,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_132128.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_132128.jpg,915454
belen_titan_05_2026-03-18_132133.jpg,05,2026-03-18 13:21:33,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_132133.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_132133.jpg,863186
belen_titan_06_2026-03-18_132138.jpg,06,2026-03-18 13:21:38,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_132138.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_132138.jpg,838953
belen_titan_07_2026-03-18_132143.jpg,07,2026-03-18 13:21:43,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_132143.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_132143.jpg,806746
belen_titan_08_2026-03-18_132149.jpg,08,2026-03-18 13:21:49,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_132149.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_132149.jpg,886819
belen_titan_01_2026-03-18_133620.jpg,01,2026-03-18 13:36:20,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_133620.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_133620.jpg,360145
belen_titan_03_2026-03-18_133625.jpg,03,2026-03-18 13:36:25,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_133625.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_133625.jpg,860340
belen_titan_04_2026-03-18_133630.jpg,04,2026-03-18 13:36:30,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_133630.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_133630.jpg,986127
belen_titan_05_2026-03-18_133635.jpg,05,2026-03-18 13:36:35,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_133635.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_133635.jpg,891183
belen_titan_06_2026-03-18_133640.jpg,06,2026-03-18 13:36:40,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_133640.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_133640.jpg,884041
belen_titan_07_2026-03-18_133645.jpg,07,2026-03-18 13:36:45,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_133645.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_133645.jpg,917076
belen_titan_08_2026-03-18_133650.jpg,08,2026-03-18 13:36:50,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_133650.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_133650.jpg,977279
belen_titan_01_2026-03-18_135120.jpg,01,2026-03-18 13:51:20,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_135120.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_135120.jpg,351367
belen_titan_03_2026-03-18_135124.jpg,03,2026-03-18 13:51:24,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_135124.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_135124.jpg,777404
belen_titan_04_2026-03-18_135128.jpg,04,2026-03-18 13:51:28,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_135128.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_135128.jpg,988625
belen_titan_05_2026-03-18_135133.jpg,05,2026-03-18 13:51:33,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_135133.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_135133.jpg,863105
belen_titan_06_2026-03-18_135138.jpg,06,2026-03-18 13:51:38,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_135138.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_135138.jpg,933932
belen_titan_07_2026-03-18_135143.jpg,07,2026-03-18 13:51:43,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_135143.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_135143.jpg,774857
belen_titan_08_2026-03-18_135149.jpg,08,2026-03-18 13:51:49,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_135149.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_135149.jpg,891208
belen_titan_01_2026-03-18_140619.jpg,01,2026-03-18 14:06:19,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_140619.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_140619.jpg,338434
belen_titan_03_2026-03-18_140625.jpg,03,2026-03-18 14:06:25,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_140625.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_140625.jpg,785223
belen_titan_04_2026-03-18_140630.jpg,04,2026-03-18 14:06:30,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_140630.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_140630.jpg,1036633
belen_titan_05_2026-03-18_140636.jpg,05,2026-03-18 14:06:36,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_140636.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_140636.jpg,902699
belen_titan_06_2026-03-18_140642.jpg,06,2026-03-18 14:06:42,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_140642.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_140642.jpg,914661
belen_titan_07_2026-03-18_140647.jpg,07,2026-03-18 14:06:47,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_140647.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_140647.jpg,743233
belen_titan_08_2026-03-18_140653.jpg,08,2026-03-18 14:06:53,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_140653.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_140653.jpg,868249
belen_titan_01_2026-03-18_142119.jpg,01,2026-03-18 14:21:19,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_142119.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_142119.jpg,362656
belen_titan_03_2026-03-18_142124.jpg,03,2026-03-18 14:21:24,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_142124.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_142124.jpg,807818
belen_titan_04_2026-03-18_142128.jpg,04,2026-03-18 14:21:28,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_04_2026-03-18_142128.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_04_2026-03-18_142128.jpg,1034310
belen_titan_05_2026-03-18_142133.jpg,05,2026-03-18 14:21:33,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_05_2026-03-18_142133.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_05_2026-03-18_142133.jpg,942426
belen_titan_06_2026-03-18_142138.jpg,06,2026-03-18 14:21:38,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_06_2026-03-18_142138.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_06_2026-03-18_142138.jpg,967053
belen_titan_07_2026-03-18_142144.jpg,07,2026-03-18 14:21:44,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_07_2026-03-18_142144.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_07_2026-03-18_142144.jpg,973043
belen_titan_08_2026-03-18_142149.jpg,08,2026-03-18 14:21:49,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_08_2026-03-18_142149.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_08_2026-03-18_142149.jpg,876954
belen_titan_01_2026-03-18_143620.jpg,01,2026-03-18 14:36:20,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_01_2026-03-18_143620.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_01_2026-03-18_143620.jpg,357016
belen_titan_03_2026-03-18_143624.jpg,03,2026-03-18 14:36:24,D:\SUBASTA\minera-belen\iakol_minera_belen_titan_alma_peru\capture_rumas\2026-03-18\belen_titan_03_2026-03-18_143624.jpg,D:\SUBASTA\deteccion-rumas-belen-para-roboflow\seleccion_nuevas_roboflow_100_actual_20260408\selected_images\belen_titan_03_2026-03-18_143624.jpg,768922
